"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsHashtag";"IsURL";"IsRetweet";"Language";"Category"
"5.40E+17";"candleJOAQS";"RT @IMReadyPH: Sa latest forecast track ng @dost_pagasa, bukas ng umaga ito papasok ng PAR. Papangalanan itong #RubyPH. http://t.co/104989O…";"NULL";"NULL";1;0;1;"tl";"CA"
"5.40E+17";"Marvinvilla1970";"RT @nababaha: #RubyPH advisory in #Hiligaynon Maghanda na kita! Ginabantayan ang umaabot nga pagsulod sa Philippine Area of... http://t.c…";"NULL";"NULL";1;1;1;"tl";"CA"
"5.40E+17";"MarielleAbby";"Magdasal at mag-ingat. #RubyPH";12.070436;124.591466;1;0;0;"tl";"CA"
"5.40E+17";"chrlnhnrb";"""@MarielleAbby: Magdasal at mag-ingat. #RubyPH""";"NULL";"NULL";1;0;0;"tl";"CA"
"5.40E+17";"orlino_peter";"RT @bamaquino: [TeamBam] Maging handa po tayo sa posibleng pananalasa ni bagyong Hagupit. Pls. retweet. #HagupitPH #RubyPH #FloodPH http://…";"NULL";"NULL";1;0;1;"tl";"CA"
"5.40E+17";"kayAMELIAito";"RT @bamaquino: [TeamBam] Maging handa po tayo sa posibleng pananalasa ni bagyong Hagupit. Pls. retweet. #HagupitPH #RubyPH #FloodPH http://…";"NULL";"NULL";1;0;1;"tl";"CA"
"5.40E+17";"KiligLoveQuotes";"#PrayForPhilippines #RubyPH Ito yung mga lugar kung saan mag ta-tama ang Bagyong Ruby http://t.co/ASYJendcVi";"NULL";"NULL";1;0;0;"tl";"CA"
"5.40E+17";"kharaination";"My beloved hometown hernani E.Samar nilindol..#RubyPH #keepsafe";"NULL";"NULL";1;0;0;"tl";"CA"
"5.40E+17";"EdisonLeeCurtis";"RT @nababaha: Latest PAGASA Forecast Track for #RubyPH As of December 3, 2014 05:00PM Bukas ng umaga inaasahang papasok na sa... http://t.…";"NULL";"NULL";1;1;1;"tl";"CA"
"5.40E+17";"nababaha";"Latest PAGASA Forecast Track for #RubyPH As of December 3, 2014 11:00PM Bagamat bahagyang bumagal, bukas pa rin... http://t.co/rPDep7PWVN";"NULL";"NULL";1;1;0;"tl";"CA"
"5.40E+17";"veralynneeee";"RT @nababaha: Latest PAGASA Forecast Track for #RubyPH As of December 3, 2014 11:00PM Bagamat bahagyang bumagal, bukas pa rin... http://t.…";"NULL";"NULL";1;1;1;"tl";"CA"
"5.42E+17";"UNTVweb";"#RubyPH: MMDA suspends number coding in Metro Manila — PIA NCR http://t.co/SkBjT7GTrk";"NULL";"NULL";1;1;0;"tl";"CA"
