"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsHashtag";"IsURL";"IsRetweet";"Language";"Category"
"5.41E+17";"RubyPHNews1";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.41E+17";"UdchenC";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.41E+17";"deniseclarity";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.41E+17";"MicaaaELLAf";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.41E+17";"KeniticChoy";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.41E+17";"my_aya08";"RT @gmanews: RIZAL — Inihahanda na ang gym sa San Mateo sakaling muling ilikas ang mga preso. | #RubyPH via @VargasMannysen http://t.co/xcK…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"mariajessapadua";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"itsbeckxoxo";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"AparriPolSta";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"PTVph";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"jarlego_td14";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"manilena50";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"LGiUSAchapter";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"jlpvillanueva";"RT @govph: PHOTO: @PN_Speak personnel of PS36 in Palawan transported relief goods to Cuyo, Agutaya and Magsaysay towns. #RubyPH http://t.co…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"TropangMARangal";"RT @govph: Via @dswdserves: As of 11:30 am, the NROC has 311 volunteers. Maraming salamat sa tulong! #ReliefPH #RubyPH http://t.co/OQ8RW7JW…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"serbisyoaccess";"RT @govph: Via @dswdserves: As of 11:30 am, the NROC has 311 volunteers. Maraming salamat sa tulong! #ReliefPH #RubyPH http://t.co/OQ8RW7JW…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"leahnavarro";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"Foxshane";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"News5AKSYON";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"TropangMARangal";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"yvan_zenith";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"cocoy";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.42E+17";"enjayneer";"RT @PN_Speak: Navy personnel of PS36 in Palawan transported relief goods for Cuyo, Agutaya and Magsaysay municipality. #RubyPH http://t.co/…";"NULL";"NULL";1;0;1;"tl";"D"
"5.40E+17";"UnangHirit";"Mahigit 200,000 family food packs, inihahanda na ng DSWD para maapektuhan ng Bagyong #RubyPH #UnangHirit";"NULL";"NULL";1;0;0;"tl";"D"
"5.40E+17";"Lizzy99677068";"RT @UnangHirit: Mahigit 200,000 family food packs, inihahanda na ng DSWD para maapektuhan ng Bagyong #RubyPH #UnangHirit";"NULL";"NULL";1;0;1;"tl";"D"
"5.40E+17";"gmanews";"Inihahanda na ng @dswdserves ang mahigit 200,000 family food packs para sa maapektuhan ng Bagyong #RubyPH. | via @UnangHirit";"NULL";"NULL";1;0;0;"tl";"D"
"5.40E+17";"romeoalltheway";"RT @gmanews: Inihahanda na ng @dswdserves ang mahigit 200,000 family food packs para sa maapektuhan ng Bagyong #RubyPH. | via @UnangHirit";"NULL";"NULL";1;0;1;"tl";"D"
"5.40E+17";"UnangHirit";"Mahigit 200,000 family food packs, inihanda na ng @dswdserves #UnangHirit #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"DZMMTeleRadyo";"PHOTO: Mga paaralan, gym, at court sa Tacloban, ginawa munang evacuation center http://t.co/gXmhMd1VDN #RubyPH | via @zhandercayabyab";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"_jamesagustin";"509,620 katao o 102,714 na pamilya, nailikas na sa mga evacuation center sa Regions 5, 6, 7 at 8 ayon sa NDRRMC. #RubyPH @dzbb";"NULL";"NULL";1;0;0;"tl";"D"
"5.42E+17";"ohhhace";"""@9newsph: SM Supermalls in Metro Manila to offer free overnight parking due to #RubyPH #9newsph"" Eh sa Shang ako naka park -_-";"NULL";"NULL";1;0;0;"tl";"D"
"5.42E+17";"margaerydesu";"""@ANCALERTS: Globe offers free calls from 8 countries to PH http://t.co/UXoxlzq0Gg #RubyPH"" tapos hanggang ngayon walang signal salamat -.-";"NULL";"NULL";1;1;0;"tl";"D"
"5.42E+17";"ryanph23";"""@dzbb: United Nations (@UN), nangako ng tulong para sa mga naging biktima ng Bagyong #RubyPH. "" Grabe na ngiti ng mgs pulitiko ngayon";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"msagapinan";"""@DZMMTeleRadyo: Sagip Kapamilya, tumatanggap na ng donasyon para sa mga apektado ni #RubyPH http://t.co/QVY6jnKxH9 http://t.co/pvAFoWwgSv""";"NULL";"NULL";1;1;0;"tl";"D"
"5.42E+17";"dailygasms";"""@gmanews: Australia providing 800 tons rice for #RubyPH victims http://t.co/6YaL5Qiftr"" - baka naman masira lang ulit ha.";"NULL";"NULL";1;1;0;"tl";"D"
"5.42E+17";"PIANewsDesk";"#DSWD sending 900 family food packs to Cuyo, Agutaya, Magsaysay. #RubyPH #reliefPH | via @PiaPalawan #mediangbayan";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"dzrhnews";"#RubyPH:Maguindanao Gov. Toto Mangudadatu, handang magbigay ng bangus sa mga mabibiktima ng bagyo via Jun Dimacutac RH19";"NULL";"NULL";1;0;0;"tl";"D"
"5.42E+17";"aidenatapaz";"#TulongKabataan Manila Drop-off point: @anakbayan_ph @LFSphilippines Offices, 444 M.F. Jhocson St., Sampaloc, Manila City. #ReliefPH #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
"5.42E+17";"TulongKabataan";"#TulongKabataan Manila Drop-off point: @anakbayan_ph @LFSphilippines Offices, 444 M.F. Jhocson St., Sampaloc, Manila City. #ReliefPH #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"ABSCBNNews";"(1/3) Bilang paghahanda sa maaaring maging epekto ng #RubyPH, hinihikayat ang ating tulong...";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"ABSCBNNews";"(2/3) ...lalo na para sa mga pangunahing pangangailangan, gaya ng bigas, canned goods, at noodles para sa ating mga Kapamilya... #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
"5.41E+17";"ABSCBNNews";"(3/3) Maaari po nating dalhin ang ating tulong simula December 6 (Sabado), 1 p.m., sa PBB House, Quezon City. Salamat po. #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
"5.42E+17";"miriamgracego";"(3/4) @enjoyGLOBE free phone charging in Tacloban, 8am-6pm, Dec 9-10: Benloi Grocery, Bgy 94, Lower Nula-tula Palo Public Market #RubyPH";"NULL";"NULL";1;0;0;"tl";"D"
