TweetID,User,Tweet,Latitude,Longitude,IsHashtag,IsURL,IsRetweet,Language,Category
5.13E+17,katolikongpinoy,"RT @varsitarianust: 2.5k evacuees in Sto. Domingo Church, QC as of of 8PM. SOURCE: DOMNET #MarioPH #ReliefPH",NULL,NULL,1,0,0,en,CD
5.13E+17,CitizenPatrol,Sa brgy 162 sta.Quiteria ay tinatayang may 148 at gayun din sa brgy 164  na may 101 na pamilya ang apektado dulot ng bagyo. #MarioPH,NULL,NULL,1,0,0,tl,CD
5.13E+17,KeniticChoy,RT @stateofdnation: Mahigit limandaang pamilya ang kinailangang ilikas sa Malabon dahil sa matinding baha. LIVE si @tinapperez.,NULL,NULL,0,0,1,tl,CD
5.13E+17,AnnLlorca,RT @stateofdnation: Umabot hanggang leeg ang baha sa looban ng St. Joseph Subd. sa Ortigas Extension kaya na-trap ang maraming mga resident��_,NULL,NULL,0,0,1,tl,CD
5.13E+17,CitizenPatrol,"Aabot sa 2,000 Evacuees sa Sto. Domingo Church nangangailangan ng tubig.  #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,CD
5.13E+17,QMCMags,"���@DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/BbC25XjXx4��� #HugotSaTagUlan @QueenAngeH @DearAtiSayii",NULL,NULL,1,1,0,tl,CD
5.13E+17,lucasfelizzz,sa first floor baha. sa 3rd floor feeling ko matatanggal na bintana at bubong namin. wag naman mario,NULL,NULL,0,0,0,tl,CD
5.13E+17,gabdarez,"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH",NULL,NULL,1,0,1,tl,CD
5.13E+17,DZMMTeleRadyo,"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,0,tl,CD
5.13E+17,kawaiirobeni,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,CD
5.13E+17,badillo_kevin,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,CD
5.13E+17,badillo_kevin,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,CD
5.13E+17,nnnikkka,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,CD
5.13E+17,chantaleco,RT @CitizenPatrol: Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo.  #MarioPH #FloodPH,NULL,NULL,1,0,1,tl,CD
5.13E+17,canlom1990,RT @Enclave26: Sa mga ganyang bagyo me gustong mastranded sa baha para makapag usap.,NULL,NULL,0,0,1,tl,CD
5.13E+17,chantaleco,"RT @CitizenPatrol: S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo.…",NULL,NULL,1,0,1,tl,CD
5.13E+17,chantaleco,RT @CitizenPatrol: Sa dist. 4 brgy. 576 d. santiago ay tinatayang 50 pamilya ang apektado ng bagyong mario.  #MarioPH #FloodPH,NULL,NULL,1,0,1,tl,CD
5.13E+17,kawaiirobeni,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,CD
5.13E+17,DZMMTeleRadyo,"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,0,tl,CD
5.13E+17,gabdarez,"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH",NULL,NULL,1,0,1,tl,CD
5.13E+17,peachygf,"RT @gmanews: BAGONG SILANGAN, QUEZON CITY —Libo-libong residente ang inilikas dahil sa baha. | via @sherieanntorres http://t.co/YNL0UQFOhj",NULL,NULL,0,0,1,tl,CD
5.13E+17,JhelRonquillo,"833 pamilya/2,833 indibidwal inilikas mula sa iba't ibang distrito ng Maynila dahil parin sa baha #MarioPH",NULL,NULL,1,0,0,tl,CD
5.13E+17,CitizenPatrol,"S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo. #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,CD
5.13E+17,CitizenPatrol,Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo.  #MarioPH #FloodPH,NULL,NULL,1,0,0,tl,CD
5.13E+17,CitizenPatrol,"24 families, 81 individual mula sa Brgy. Bagumbayan, Taguig City ang lumikas sa Cayetano Sports Complex. #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,CD
5.13E+17,katolikongpinoy,"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mari…",NULL,NULL,1,0,1,tl,CD
5.13E+17,chantaleco,"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mari…",NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: Sa PUP Sta. Mesa, maraming estudyante ang stranded dahil sa hindi maagap na pagdeklara ng suspensyon ng klase. #MarioPH …",NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: ilang pamilya sa Brgy San Pedro West, Frisco, QC, ay nastuck na sa 2nd floor at patuloy pa din ang lakas ulan. #MarioPH …",NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: Lumikas na sa covered court ng barangay ang mga taga Bulelak, Marikina. #MarioPH #ReliefPH",NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,RT @CitizenPatrol: Sa kalaw roxas compound ay tinatayang 300 na pamilya ang apektado ng patuloy na pag ulan at pagbaha. #MarioPH #FloodPH,NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario.  #MarioPH #FloodPH,NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,RT @CitizenPatrol: Sa district 2 mayhaligue estero brgy. 257 ay tinatayang 60 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH,NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: umabot s mahigit 10,000 ang mga residente s marikina ang nilikas dhil ptuloy n pgtaas ng baha s Marikina river n ngyon a…",NULL,NULL,0,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 256 ay tinatayang 100 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH",NULL,NULL,1,0,1,tl,CD
5.13E+17,KJDumapit,"RT @CitizenPatrol: Sa bahagi ng San Mateo, Rizal, ayon kay Mayor Rafael Diaz nasa 1,600 pamilya na ang inilikas dahil sa mga pagbaha. #Mari…",NULL,NULL,1,0,1,tl,CD
